id,value
0,27919
1,15249
2,74348
3,11915
4,14529
5,24066
6,61733
7,26024
8,5912
9,96086
10,49313
11,94221
12,2047
13,5781
14,43154
15,97502
16,23485
17,31036
18,14486
19,62248
20,99333
21,2104
22,69585
23,71856
24,67413
25,84945
26,88253
27,78520
28,95546
29,85407
30,63726
31,33679
32,50229
33,25592
34,45706
35,34651
36,84341
37,61857
38,35175
39,67082
40,89086
41,85077
42,4741
43,8115
44,57032
45,68120
46,21514
47,43550
48,32859
49,2896
50,30818
51,43776
52,86400
53,99973
54,18561
55,37874
56,28523
57,7357
58,7644
59,23071
60,4633
61,41938
62,59548
63,47560
64,42798
65,16971
66,46046
67,8747
68,3944
69,92086
70,28004
71,16100
72,80105
73,68463
74,28296
75,78012
76,13350
77,1164
78,14095
79,85498
80,62813
81,3036
82,10161
83,82030
84,30158
85,70162
86,49194
87,28442
88,64832
89,67542
90,27940
91,94616
92,9656
93,75488
94,78451
95,35503
96,14533
97,12180
98,82748
99,38051
100,41526
101,15864
102,56114
103,57774
104,8034
105,91390
106,99325
107,98878
108,66502
109,108
110,73382
111,30316
112,98856
113,99549
114,81619
115,71596
116,11779
117,19926
118,53549
119,26811
120,54971
121,98145
122,12430
123,93128
124,48701
125,76863
126,74202
127,20819
128,99250
129,16044
130,69359
131,55959
132,1228
133,57551
134,1239
135,54016
136,74333
137,29498
138,54341
139,12827
140,58712
141,76391
142,44488
143,36821
144,97940
145,53544
146,59023
147,10872
148,71488
149,29818
150,69662
151,31779
152,99621
153,1417
154,13258
155,18119
156,32803
157,31287
158,26446
159,95121
160,54990
161,93636
162,88967
163,30193
164,75592
165,21108
166,77466
167,76860
168,58424
169,23389
170,56652
171,70155
172,37619
173,70295
174,37906
175,4836
176,274
177,9866
178,16816
179,19354
180,73501
181,22543
182,60542
183,3095
184,39584
185,96179
186,53553
187,42177
188,17128
189,43499
190,25964
191,19985
192,88337
193,73505
194,82584
195,92591
196,22996
197,71443
198,22733
199,66372
200,48254
201,38100
202,90990
203,15375
204,39967
205,88542
206,27264
207,89353
208,66146
209,12824
210,90924
211,79920
212,95970
213,56799
214,18183
215,31870
216,98845
217,89803
218,34558
219,9500
220,97170
221,87852
222,84922
223,53607
224,3733
225,75896
226,62525
227,93892
228,70100
229,40757
230,15334
231,13563
232,95864
233,47578
234,83139
235,98252
236,295
237,66891
238,72082
239,39690
240,37730
241,46905
242,4643
243,6113
244,45922
245,46128
246,92558
247,35991
248,52643
249,75178
250,67755
251,59429
252,29939
253,83413
254,72127
255,2467
256,77791
257,65973
258,50783
259,83520
260,39286
261,59896
262,15427
263,68297
264,97956
265,44150
266,44565
267,9840
268,84635
269,57740
270,65518
271,63652
272,25910
273,2504
274,19511
275,34433
276,99204
277,2764
278,45631
279,80528
280,20532
281,52687
282,32001
283,74987
284,80156
285,94056
286,73282
287,97986
288,58621
289,32042
290,42414
291,14367
292,1097
293,14694
294,31531
295,72201
296,1455
297,72996
298,42046
299,43514
300,49194
301,42715
302,7132
303,16692
304,22096
305,66645
306,11193
307,41614
308,65419
309,6479
310,30355
311,23142
312,84453
313,77178
314,55650
315,56413
316,91441
317,53563
318,76238
319,98189
320,90134
321,88775
322,93908
323,72583
324,51683
325,27323
326,12035
327,16578
