id,value
0,81845
1,72408
2,36911
3,25332
4,60427
5,11293
6,91485
7,44776
8,4795
9,75760
10,93574
11,31331
12,40822
13,43971
14,43490
15,54974
16,14261
17,12696
18,57387
19,42870
20,81197
21,7516
22,54975
23,9705
24,52924
25,52285
26,15517
27,42345
28,37813
29,11653
30,6019
31,22181
32,15003
33,60345
34,29431
35,22524
36,95186
37,25979
38,62575
39,75516
40,72250
41,98404
42,53682
43,63316
44,46245
45,97837
46,27591
47,51668
48,2896
49,46534
50,3046
51,50481
52,67807
53,94282
54,60980
55,55655
56,14538
57,6716
58,15274
59,99188
60,94885
61,37251
62,28214
63,10419
64,76997
65,68371
66,81709
67,70303
68,22350
69,26108
70,62295
71,22754
72,6160
73,42686
74,43065
75,92290
76,87453
77,66675
78,48885
79,45669
80,64815
81,97396
82,72593
83,26636
84,11735
85,50916
86,69350
87,87586
88,71509
89,48648
90,93938
91,39669
92,5825
93,56392
94,61479
95,43754
96,33423
97,91591
98,5929
99,68674
100,65658
101,59647
102,82664
103,50290
104,44306
105,76334
106,11571
107,95193
108,13621
109,82650
110,85279
111,86209
112,13457
113,60912
114,73515
115,63397
116,63133
117,16444
118,39046
119,73860
120,16797
121,97905
122,43259
123,6424
124,10195
125,91140
126,60148
127,53142
128,86015
129,36337
130,36355
131,68573
132,80411
133,86390
134,31839
135,29899
136,76842
137,45513
138,50881
139,36246
140,85000
141,1494
142,26345
143,23877
144,82432
145,92423
146,51448
147,15522
148,64310
149,29263
150,62797
151,66643
152,82893
153,29362
154,66007
155,19268
156,22358
157,2797
158,60975
159,24851
160,46962
161,73391
162,67714
163,51653
164,80912
165,9303
166,75618
167,49243
168,26863
169,84301
170,39139
171,2988
172,6612
173,90109
174,21083
175,74785
176,12338
177,72709
178,41056
179,92755
180,89674
181,70996
182,21098
183,22317
184,34888
185,94919
186,33105
187,23726
188,77669
189,92010
190,43391
191,77120
192,38228
193,16208
194,18574
195,35069
196,92909
197,30875
198,3945
199,44774
200,55974
201,49162
202,10580
203,67316
204,86939
205,39159
206,50669
207,9718
208,62581
209,98706
210,41906
211,77108
212,10673
213,35334
214,61218
215,46888
216,88540
217,70470
218,65759
219,64572
220,3661
221,23863
222,14757
223,61826
224,15862
225,24141
226,19722
227,1261
228,31035
229,34462
230,22416
231,59654
232,94850
233,78418
234,50161
235,71513
236,21617
237,671
238,26214
239,68305
240,48185
241,99235
242,19349
