id,value
0,25482
1,16745
2,74081
3,35858
4,65038
5,71617
6,23518
7,35530
8,38232
9,29891
10,51333
11,99512
12,91571
13,65880
14,95086
15,97868
16,32486
17,11112
18,60006
19,46888
20,31880
21,28893
22,47575
23,64824
24,84839
25,70324
26,62562
27,80899
28,38067
29,57190
30,24700
31,18834
32,97405
33,89567
34,67550
35,42626
36,61701
37,81579
38,41576
39,21974
40,90339
41,87404
42,51050
43,47467
44,879
45,91477
46,45120
47,1550
48,10573
49,1734
50,52236
51,70276
52,80891
53,2862
54,94093
55,62995
56,97783
57,97658
58,40338
59,92364
60,21997
61,88964
62,68546
63,55457
64,73612
65,32043
66,75260
67,48265
68,72837
69,17861
70,43429
71,40467
72,45144
73,31421
74,9120
75,35161
76,12992
77,66094
78,86130
79,39080
80,38670
81,64866
82,982
83,72837
84,53197
85,2460
86,62715
87,57882
88,4745
89,18488
90,42045
91,27084
92,86741
93,61119
94,62628
95,19252
96,60548
97,3180
98,13551
99,34413
100,70560
101,48152
102,76626
103,46262
104,60585
105,52274
106,24676
107,91000
108,39532
109,50709
110,87699
111,77620
112,11716
113,90728
114,2680
115,93718
116,82504
117,42903
118,59757
119,13034
120,73552
121,82496
122,32571
123,46182
124,33558
125,7565
126,33840
127,14399
128,10222
129,87716
130,68551
131,67671
132,57033
133,18029
134,66623
135,13182
136,84525
137,86364
138,64518
139,67831
140,29813
141,49061
142,70969
143,99410
144,10492
145,50006
146,95870
147,75046
148,49414
149,11093
150,43315
151,92651
152,5367
153,68294
154,69906
155,31366
156,21364
157,26892
158,87640
159,20365
160,7020
161,61842
162,47056
163,91890
164,4405
165,94809
166,70785
167,54030
168,47815
169,38131
170,20236
171,91480
172,17029
173,7744
174,68902
175,78431
176,945
177,72076
178,24574
179,66716
180,33864
181,21972
182,89775
183,94492
184,40248
185,17894
186,74775
187,45963
188,25428
189,94973
190,80803
191,81057
192,79525
193,83923
194,52407
195,45455
196,19760
197,36395
198,57391
199,66001
200,82363
201,27028
202,90346
203,34285
204,89446
205,41306
206,11527
207,82062
208,58498
209,48224
210,26671
211,56176
212,92566
213,99865
214,85310
215,7788
216,87720
217,96180
218,25263
219,20953
220,21063
221,2555
222,19179
223,18991
224,37333
225,10223
226,85369
227,3573
228,35051
229,85120
230,9636
231,1090
232,64200
233,59489
234,87409
235,13629
