id,value
0,47279
1,25216
2,89404
3,32744
4,91207
5,52203
6,25915
7,84352
8,17330
9,76335
10,33295
11,72115
12,24424
13,72903
14,52369
15,9612
16,23893
17,51343
18,94635
19,48718
20,37555
21,19044
22,95146
23,66386
24,87576
25,27496
26,18644
27,91723
28,71893
29,46587
30,86179
31,1242
32,35754
33,77800
34,58256
35,89187
36,95397
37,35118
38,57564
39,1933
40,43445
41,93628
42,39411
43,10747
44,67247
45,30171
46,21216
47,85547
48,41172
49,57770
50,63771
51,23820
52,11783
53,86184
54,56444
55,83481
56,80853
57,24588
58,96096
59,66203
60,5338
61,79241
62,65208
63,98642
64,75713
65,88884
66,8567
67,62971
68,4486
69,83740
70,79819
71,35266
72,55240
73,50137
74,79313
75,559
76,69212
77,32109
78,32861
79,26728
80,1206
81,3756
82,67411
83,95912
84,59537
85,1745
86,24082
87,11764
88,55764
89,15973
90,11617
91,23609
92,9089
93,98284
94,44035
95,34461
96,17632
97,64030
98,25103
99,88835
100,4157
101,29358
102,39228
103,68442
104,67393
105,48291
106,83464
107,59104
108,21736
109,87978
110,28551
111,90594
112,87910
113,7936
114,28254
115,92618
116,5072
117,89687
118,5739
119,54781
120,70885
121,96850
122,33322
123,26151
124,80235
125,32610
126,87650
127,40877
128,25569
129,1376
130,6217
131,10357
132,42223
133,74561
134,93106
135,79562
136,30650
137,6557
138,21914
139,5380
140,64130
141,46333
142,62082
143,78228
144,95314
145,42508
146,11150
147,74668
148,7867
149,45314
150,49991
151,98418
152,20519
153,67568
154,50606
155,39875
156,39981
157,78579
158,56843
159,60167
160,76480
161,69860
162,27226
163,84744
164,81065
165,49584
166,76037
167,73649
168,37387
169,93908
170,73931
171,20866
172,42291
173,7615
174,72552
175,23516
176,39377
177,23952
178,98980
179,53190
180,27566
181,4128
182,25310
183,56310
184,52759
185,80597
186,56265
187,8197
188,4839
189,25116
190,93462
191,46365
192,84531
193,12438
194,28795
195,12613
196,75075
197,93654
198,91383
199,40555
200,52180
201,89304
202,22628
203,35551
204,92394
205,61754
206,82119
207,7307
208,94805
209,28758
210,93533
211,31987
212,13919
213,35671
214,24070
215,40254
216,12557
217,12503
218,53635
219,50442
220,82821
221,3805
222,30661
223,91928
224,50422
225,74312
226,30307
227,92777
228,73097
229,61343
230,27783
231,37872
232,67371
233,66158
234,74590
235,38977
236,49582
237,50765
238,18750
239,96576
240,56868
241,34144
242,41388
243,74829
244,21724
245,62377
246,91550
247,55615
248,9784
249,60914
250,88713
251,85376
252,94625
253,63991
254,28157
255,79387
256,35697
257,56148
258,68254
259,2032
260,45869
261,53909
262,658
263,98841
264,83631
265,1811
266,4511
267,16268
268,81660
269,56345
270,63976
271,8581
272,28215
273,83782
274,84788
275,97736
276,50771
277,3418
278,79942
279,21739
280,12305
281,66503
282,7290
283,79742
284,19832
285,72872
286,32486
287,58017
288,62063
289,92302
290,59604
291,99943
292,38464
293,75649
294,18717
295,65267
296,15532
297,12006
298,24812
299,9170
300,47782
301,12471
302,25649
303,25
304,30690
305,78516
306,37524
307,86261
308,10777
309,43552
310,27347
311,17365
312,64039
313,59952
314,37079
315,21795
316,68095
317,40602
318,62253
319,45490
320,35708
321,54041
322,90188
323,58624
324,47732
325,15243
326,75458
327,45423
328,22109
329,10359
330,80277
331,2082
332,82147
333,42997
334,35691
335,81214
336,42150
337,92090
338,85810
339,37777
340,11333
341,26970
342,61786
343,51029
344,28029
345,33926
346,94842
347,19838
348,75333
349,70387
350,18387
351,54537
352,96612
353,77765
354,28075
355,17527
356,24741
357,52104
358,65674
359,96964
360,62428
361,92831
362,67681
363,33094
364,2690
365,24253
366,72854
367,55221
368,58282
369,11869
370,14167
371,28762
372,76844
373,76143
374,30200
375,56481
376,54507
377,40052
378,18523
379,25756
380,24915
381,33580
382,19398
383,44610
384,92870
385,18233
386,61953
387,63229
388,2217
389,87726
390,26956
391,34835
392,76154
393,47202
394,80418
395,30019
396,44768
397,72642
398,10466
399,82042
400,79417
401,4560
402,56294
403,7086
404,86470
405,35671
406,52457
407,13090
408,73959
409,10882
410,24373
411,83551
412,93863
413,69784
414,61626
415,98541
416,80004
417,26782
418,64506
419,34213
420,46988
421,2027
422,6198
423,64184
424,89113
425,87543
426,78129
427,71434
428,19858
429,57237
430,89193
431,67759
432,22347
433,6935
434,70954
435,9292
436,39066
437,41133
438,352
439,91259
440,15195
441,6873
442,89080
443,2880
444,24032
445,11942
446,4498
447,24201
448,45281
449,54550
450,80795
451,50654
452,37424
453,34704
454,51100
455,38267
456,43862
457,13690
458,81332
459,72708
460,99246
461,37382
462,14789
463,78699
464,57142
465,41556
466,42851
467,2885
468,43126
469,12928
470,1614
471,22830
472,48413
473,88358
474,56900
475,57586
476,18308
477,36444
478,80782
479,81163
480,57030
481,80702
482,41634
483,69206
484,65878
485,91575
486,26670
487,41367
488,55256
489,95715
490,91050
491,97043
492,22717
493,25284
494,80848
495,80593
496,68969
497,57494
498,8505
499,53613
500,31723
501,75129
502,68908
503,96496
504,53263
505,12516
506,71782
507,9237
508,61800
509,38216
510,31839
511,32358
512,38956
513,65648
514,1973
515,62787
516,66128
517,75929
518,56731
519,96692
520,91011
521,83398
522,33444
523,91504
524,32247
525,73613
526,16562
527,2739
528,44902
529,96056
530,7138
531,17760
532,2452
533,99329
534,53842
535,78215
536,11920
537,55349
538,34501
539,55657
540,68026
541,30824
542,67880
543,20739
544,69459
545,29270
546,4273
547,25362
548,65818
549,44872
550,90425
551,99298
552,77275
553,40703
554,29434
555,48060
556,30696
557,88105
558,59471
559,27159
560,85744
561,81503
562,56547
563,59420
564,82367
565,73485
566,25967
567,56613
568,27144
569,58649
570,84784
571,4465
572,50109
573,71568
574,53215
575,70940
576,5949
577,54141
578,66887
579,1730
580,63902
581,90678
582,93715
583,73989
584,29187
585,5248
586,89335
587,89614
588,65499
589,65149
590,53222
591,2764
592,42843
593,36776
594,53984
595,92792
596,17928
597,95771
598,76782
599,13402
600,65350
601,1977
602,8440
603,71608
604,16967
605,11581
606,16511
607,15934
608,34164
609,13751
610,97437
611,42310
612,33080
613,47131
614,65888
615,58232
616,6453
617,72778
618,32484
619,81040
620,37355
621,54394
622,70317
623,84507
624,79904
625,24219
626,2038
627,49460
628,89940
629,93424
630,48741
631,18782
632,24673
633,99630
634,69490
635,4897
636,94506
637,70926
638,86047
639,48698
640,42483
641,25726
642,31198
643,82922
644,47245
645,20881
646,81062
647,10066
648,93906
649,6636
650,31866
651,65221
652,33922
653,46344
654,59872
655,97550
656,59811
657,11298
658,59511
659,70678
660,53492
661,66587
662,89251
663,51859
664,28034
665,22618
666,67293
667,32543
668,71807
669,38695
670,49962
671,98867
672,21247
673,30053
674,94468
675,49577
676,33921
677,47781
678,54689
679,41015
680,7072
681,72240
682,83748
683,24078
684,88505
685,84953
686,20365
687,26418
688,56440
689,61326
690,17298
691,24660
692,2902
693,57166
694,29683
695,46050
696,41209
697,45635
698,18677
699,36689
700,72322
701,98104
702,41516
703,34399
704,87070
705,92305
706,92958
707,88260
708,51704
709,74245
710,35056
711,73992
712,22741
713,96553
714,2302
715,64612
716,63749
717,5225
718,97398
719,29167
720,91475
721,49189
722,99264
723,48859
724,61657
725,42667
726,89369
727,59494
728,15893
729,19029
730,65069
731,51949
732,50064
733,76595
734,49338
735,88234
736,32162
737,31857
738,25159
739,19716
740,92707
741,63589
742,19793
743,26215
744,34530
745,52555
746,39240
747,29932
748,60333
749,95812
750,6444
751,76535
752,96226
753,2060
754,88125
755,17256
756,97356
757,55053
758,4612
759,70464
760,57765
