id,value
0,75378
1,58371
2,77570
3,80138
4,77529
5,23978
6,26792
7,55677
8,85582
9,25934
10,33145
11,70289
12,89037
13,69531
14,74452
15,23471
16,44890
17,96448
18,55217
19,6375
20,14648
21,12170
22,93070
23,33085
24,18732
25,22589
26,79496
27,48094
28,996
29,64069
30,22099
31,41993
32,44675
33,57446
34,75769
35,67591
36,57687
37,15756
38,48307
39,12097
40,50034
41,87908
42,22450
43,47475
44,58944
45,26119
46,70671
47,50738
48,38429
49,23572
50,51757
51,58668
52,19093
53,80629
54,68887
55,97363
56,61323
57,22818
58,37752
59,5987
60,70389
61,11927
62,60274
63,56245
64,15526
65,62690
66,24539
67,54351
68,96718
69,1904
70,54816
71,644
72,32711
73,84217
74,16854
75,73494
76,1669
77,9432
78,43132
79,98799
80,51935
81,69830
82,80346
83,64086
84,14516
85,92865
86,77118
87,37150
88,91196
89,34491
90,23780
91,53143
92,62598
93,21472
94,28043
95,41159
96,59029
97,37208
98,60464
99,71622
100,63638
101,94928
102,31859
103,19151
104,72167
105,44542
106,71130
107,52094
108,16503
109,15007
110,56481
111,79540
112,70279
113,2769
114,15562
115,9378
116,93916
117,78624
118,50824
119,96845
120,43795
121,335
122,65223
123,92029
124,65654
125,86355
126,60340
127,26877
128,15845
129,27234
130,54150
131,17579
132,5731
133,85590
134,18831
135,96499
136,44316
137,62961
138,70384
139,29410
140,62082
141,92444
142,51314
143,18339
144,35053
145,49676
146,35194
147,38154
148,92281
149,61582
150,47679
151,5850
152,82207
153,32215
154,42372
155,35518
156,93784
157,98085
158,91926
159,89116
160,76764
161,71600
162,54854
163,93404
164,82234
165,30505
166,56744
167,56776
168,49248
169,63682
170,80940
171,86247
172,96328
173,89251
174,98186
175,74475
176,37636
177,19549
178,77373
179,99427
180,32774
181,59446
182,10216
183,55227
184,96479
185,89356
186,51548
187,11671
188,39842
189,2382
190,23898
191,82073
192,88271
193,36213
194,60109
195,64321
196,23036
197,64741
198,60972
199,8432
200,23046
201,91756
202,26210
203,55370
204,41393
205,19695
206,76608
207,86542
208,37259
209,50069
210,22696
211,21141
212,97931
213,9044
214,51090
215,99359
216,27935
217,81569
218,93479
219,93525
220,52759
221,80521
222,15188
223,96338
224,83111
225,73522
226,10359
227,45630
228,12364
229,39416
230,19009
231,58449
232,74601
233,28805
234,87580
235,63781
236,73594
237,58647
238,79061
239,42855
240,4076
241,79574
242,1359
243,8711
244,25844
245,16431
246,63323
247,82612
248,18488
249,97468
250,86677
251,53873
252,39977
253,55682
254,99070
255,41804
256,35859
257,6997
258,8584
259,13743
260,97478
261,84295
262,13222
263,51491
264,47432
265,33743
266,30286
267,13
268,38361
269,60432
270,39989
271,76862
272,87222
273,44031
274,25283
275,68554
276,31361
277,31982
278,55567
279,90991
280,84964
281,57697
282,5822
283,45054
284,94899
285,24297
286,24664
287,55578
288,43482
289,40596
290,64931
291,42219
292,22358
293,95386
294,68609
295,34071
296,6498
297,8499
298,54294
299,6409
300,90176
301,2676
302,89811
303,87555
304,7889
305,99010
306,45246
307,56628
308,52272
309,50490
310,12350
311,28806
312,18411
313,93150
314,45135
315,3739
316,49321
317,12396
318,23438
319,34889
320,30908
321,93241
322,66339
323,62799
324,86402
325,47544
326,25543
327,43708
328,50016
329,88739
330,70177
331,96410
332,57514
333,55151
334,33921
335,84879
336,77384
337,66654
338,33009
339,51968
340,20501
341,36266
342,79334
343,20325
344,8421
345,48197
346,6762
347,80710
348,50881
349,56957
350,713
351,94999
352,81594
353,58291
354,71174
355,51441
356,28111
357,32058
358,37539
359,23089
360,46281
361,59590
362,99997
363,96838
364,32784
365,73626
366,56694
367,60140
368,40202
369,7653
370,88448
371,55215
372,58300
373,73234
374,73569
375,36443
376,92443
377,8903
378,14150
379,95651
380,65496
381,12253
382,52167
383,52113
384,93089
385,88011
386,28853
387,39356
388,33783
389,19261
390,93994
391,59227
392,95476
393,96361
394,3181
395,15183
396,87272
397,18715
398,50487
399,81420
400,42088
401,18219
402,71678
403,12157
404,99437
405,40029
406,18745
407,46332
408,30100
409,56252
410,50424
411,16930
412,4806
413,81198
414,5339
415,31291
416,57600
417,3050
418,24474
419,49043
420,71206
421,46118
422,67955
423,47622
424,16494
425,30269
426,27400
427,31890
428,11081
429,99722
430,69646
431,13984
432,23106
433,52052
434,60189
435,62262
436,35392
437,10096
438,5447
439,94111
440,2506
441,44371
442,21773
443,66386
444,78612
445,71698
446,86131
447,99356
448,67564
449,26909
450,48447
451,55323
452,48346
453,28827
454,88860
455,81423
456,58749
457,39155
458,84451
459,17638
460,78073
461,43489
462,9508
463,65691
464,35703
465,67323
466,30968
467,12214
468,86542
469,76788
470,76410
471,499
472,36584
473,3750
474,45821
475,49113
476,72322
477,77994
478,10317
479,22804
480,46207
481,45415
482,91121
483,71375
484,97042
485,418
486,40301
487,65586
488,38999
489,63215
490,51132
491,75632
492,35811
493,88245
494,10405
495,57402
496,87779
497,98636
498,67630
499,34446
500,98358
501,3462
502,36770
503,89478
504,54378
505,69468
506,65010
507,8247
508,49389
509,87016
510,40
511,50717
512,3116
513,91196
514,62411
515,59771
516,81695
517,73349
518,82775
519,56034
520,3157
521,45716
522,95124
523,8883
524,20498
525,2454
526,86670
527,18395
528,10750
529,54008
530,92551
531,90678
532,62593
533,98576
534,89321
535,39953
536,47374
537,34412
538,84980
539,4747
540,78754
541,9723
542,25321
543,22668
544,14803
545,53149
546,36432
547,68512
548,32958
549,27106
550,1434
551,23819
552,13109
553,98721
554,25868
555,12497
556,96923
557,28661
558,80637
559,6771
560,52615
561,36837
562,23992
563,80449
564,63478
565,15789
566,94767
567,62412
568,75813
569,27503
570,37943
571,22185
572,87286
573,37457
574,70561
575,1638
576,30272
577,10918
578,21125
579,92062
580,6434
581,20795
582,78847
583,44281
584,58531
585,93814
586,70445
587,90958
588,23396
589,52341
590,41650
591,54864
592,96023
593,92879
594,58228
595,14658
596,48905
597,79059
598,56975
599,587
600,93011
601,16917
602,71067
603,96528
604,37224
605,23288
606,26045
607,31921
608,1585
609,94364
610,52883
611,57383
612,66358
613,30747
614,92747
615,11207
616,93707
617,77818
618,74454
619,412
620,41696
621,95745
622,30063
623,39654
624,1341
625,82217
626,76680
627,14089
628,26628
629,32737
630,33234
631,58112
632,94672
633,38306
634,59852
635,70925
636,28621
637,88362
638,4446
639,22033
640,39429
641,68035
642,16185
643,34970
644,94296
645,13111
646,38788
647,75995
648,99341
649,13521
650,27891
651,15955
652,92008
653,36750
654,46243
655,78176
656,74719
657,76235
658,78043
659,32958
660,85448
661,16668
662,69501
663,50185
664,93204
665,48026
666,46511
667,75491
668,26779
669,53248
670,82330
671,52630
672,93682
673,40644
674,88225
675,74891
676,22833
677,91450
678,78296
679,11809
680,69376
681,45400
682,16030
683,23919
684,52866
685,52706
686,84579
687,47928
688,61153
689,79592
690,35413
691,7440
692,41406
693,66287
694,60663
695,80228
696,17041
697,1351
698,3348
699,32090
700,14699
701,94286
702,66658
703,9407
704,58978
705,99538
706,8533
707,67812
708,94266
709,69347
710,11029
711,2742
712,22811
713,90337
714,95298
715,39150
716,6093
717,89280
718,12481
719,32286
720,62558
721,77192
722,78418
723,29206
724,8977
725,37718
726,35783
727,41547
728,34952
729,55706
730,21133
731,84128
732,70515
733,24936
734,86291
735,41020
736,5278
737,70171
738,73616
739,31043
740,44292
741,67992
742,72925
743,57977
744,40518
745,53350
746,94157
747,47303
748,26747
749,54310
750,74386
751,90909
752,80831
753,6158
754,344
755,43959
756,97256
757,57871
758,68363
759,43992
760,5363
761,98881
762,22490
763,51328
764,69939
765,2125
766,8492
767,41985
768,33430
769,580
770,56575
771,19565
772,10705
773,88787
774,58856
775,50946
776,27055
777,68310
778,38982
779,72120
780,98054
781,36649
782,20763
783,55151
784,85914
785,52805
786,90269
787,74970
788,31155
789,99539
790,11588
791,65615
792,50671
793,2258
794,265
795,9522
796,13701
797,57591
798,80435
799,60597
800,55740
801,70852
802,51744
803,62072
804,67082
805,942
806,70388
807,83490
808,97486
809,63666
810,4941
811,67719
812,51359
813,50010
814,62114
815,48473
816,8869
817,74613
818,90187
819,71612
820,97591
821,81496
822,58588
823,29335
824,56559
825,99034
826,80915
827,95433
828,79993
829,54238
830,95703
831,31836
832,1539
