id,value
0,15329
1,91679
2,79879
3,95652
4,25228
5,31349
6,11252
7,83282
8,76493
9,68011
10,6114
11,67515
12,70868
13,94707
14,68678
15,33294
16,87731
17,45932
18,4877
19,12437
20,56126
21,36746
22,88950
23,4577
24,77649
25,29366
26,53126
27,52475
28,43922
29,64063
30,24258
31,46843
32,22161
33,68596
34,12621
35,27347
36,40268
37,91046
38,17532
39,41063
40,88896
41,84549
42,52080
43,17421
44,72123
45,9254
46,4963
47,19560
48,80622
49,6813
50,51259
51,36004
52,31652
53,45717
54,95973
55,83713
56,18720
57,32018
58,84249
59,3811
60,40416
61,29308
62,40399
63,44666
64,32724
65,34217
66,4235
67,43512
68,12008
69,9311
70,17647
71,37430
72,46924
73,83930
74,77001
75,57242
76,16643
77,95335
78,7608
79,83778
80,80079
81,57469
82,35429
83,74964
84,76226
85,12712
86,28065
87,4302
88,99219
89,43190
90,52270
91,86584
92,43415
93,92521
94,48385
95,5051
96,93584
97,76325
98,53449
99,95702
100,43176
101,40381
102,14256
103,89119
104,59698
105,59018
106,19162
107,57884
108,80380
109,53141
110,43222
111,68580
112,13594
113,47214
114,45051
115,91358
116,41915
117,77630
118,75796
119,77165
120,71213
121,11041
122,60695
123,73022
124,46873
125,30583
126,91911
127,9068
128,62987
129,327
130,27708
131,57643
132,23287
133,23903
134,27471
135,34267
136,73626
137,71887
138,64692
139,83152
140,14965
141,64391
142,50774
143,65762
144,23119
145,60227
146,71319
147,49918
148,46916
149,22079
150,83575
151,79110
152,29967
153,98304
154,48806
155,86892
156,2896
157,86324
158,76539
159,9652
160,22670
161,19975
162,39051
163,42518
164,93583
165,53783
166,73867
167,77824
168,90470
169,793
170,29687
171,63288
172,18901
173,17428
174,26854
175,17939
176,89381
177,18768
178,97333
179,47849
180,53001
181,50723
182,41145
183,10832
184,44507
185,41754
186,86294
187,89540
188,5428
189,6125
190,67447
191,45764
192,14679
193,73093
194,44984
195,45250
196,36974
197,72031
198,70482
199,61964
200,10410
201,12151
202,67340
203,93499
204,33746
205,57320
206,35921
207,45209
208,81198
209,11403
210,11480
211,69617
212,67954
213,97631
214,89
215,79834
216,13184
217,36688
218,92887
219,90923
220,98944
221,2516
222,12190
223,81553
224,3185
225,62296
226,74368
227,9792
228,92982
229,87611
230,63824
231,61491
232,113
233,57505
234,71
235,57500
236,65316
237,60956
238,45561
239,96810
240,29800
241,46226
242,45812
243,66729
244,73020
245,57622
246,15339
247,8328
248,44248
249,46389
250,82979
251,85643
252,12144
253,41770
254,88448
255,70514
256,61304
257,20714
258,78290
