id,value
0,58432
1,16922
2,52950
3,1441
4,54962
5,57585
6,70796
7,14642
8,18954
9,94891
10,16347
11,15867
12,28574
13,34538
14,42738
15,69449
16,95866
17,58016
18,29840
19,88112
20,5942
21,44493
22,11195
23,4291
24,13862
25,13536
26,67463
27,54290
28,38716
29,34601
30,13821
31,79812
32,64864
33,92230
34,80776
35,58541
36,58799
37,92133
38,37921
39,85700
40,36765
41,42622
42,38404
43,41887
44,73063
45,48322
46,68204
47,99008
48,21860
49,8631
50,68818
51,35733
52,36380
53,22111
54,64518
55,56680
56,8491
57,59812
58,66098
59,35394
60,19007
61,85432
62,41844
63,30187
64,84418
65,68346
66,43467
67,54061
68,9318
69,56672
70,49802
71,15158
72,5424
73,51888
74,44338
75,82577
76,17917
77,53954
78,73943
79,73903
80,7683
81,26441
82,45669
83,5415
84,74135
85,64887
86,6091
87,93701
88,67394
89,38388
90,13358
91,48268
92,30936
93,14406
94,55997
95,48774
96,36208
97,69810
98,94470
99,57609
100,19239
101,37370
102,1577
103,78804
104,5955
105,36258
106,56051
107,37652
108,17676
109,87523
110,99991
111,21907
112,81186
113,21087
114,5296
115,95060
116,28806
117,39501
118,6838
119,64947
120,63058
121,15521
122,50832
123,66831
124,77791
125,65485
126,75728
127,99080
128,73059
129,58571
130,89893
131,31728
132,74558
133,93169
134,35490
135,93418
136,70109
137,95957
138,31136
139,30648
140,5454
141,76670
142,67303
143,24705
144,39528
145,2166
146,87889
147,46329
148,45425
149,37026
150,28981
151,25898
152,57420
153,34801
154,1559
155,17777
156,6713
157,53918
158,98718
159,41539
160,58947
161,15339
162,80009
163,89806
164,65107
165,15262
166,35523
167,2812
168,64053
169,55461
170,60637
171,23082
172,29749
173,56309
174,78635
175,60175
176,39113
177,73086
178,32929
179,15065
180,47518
181,44891
182,33168
183,36454
184,98054
185,67243
186,80272
187,7235
188,58013
189,94462
190,14267
191,88294
192,71442
193,45929
194,25762
195,78987
196,40127
197,11559
198,47022
199,88862
200,97068
201,26099
202,91795
203,53608
204,16263
205,9346
206,44421
207,69677
208,10535
209,49911
210,8197
211,66693
212,5180
213,43859
214,10601
215,84476
216,39365
217,86386
218,28663
219,72425
220,39489
221,54607
222,41665
223,82991
224,29145
225,12615
226,40268
227,88083
228,88829
229,16167
230,21326
231,7545
232,55232
233,93646
234,75811
235,2181
236,54722
237,32410
238,33652
239,50335
240,98517
241,5206
242,63771
243,96635
244,28133
245,29997
246,40164
247,34314
248,88779
249,68392
250,75629
251,58327
252,25744
253,32798
254,93573
255,5554
256,44137
257,90470
258,55319
259,80479
260,45964
261,23859
262,85400
263,49971
264,60117
265,30923
266,40593
267,79218
268,10683
269,26567
270,49757
271,72321
272,26855
273,36890
274,11035
275,75720
276,83796
277,61649
278,70557
279,351
280,77937
281,17141
282,22527
283,19332
284,82499
285,61654
286,64407
287,1978
288,99413
289,48718
290,12891
291,52048
292,22387
293,49544
294,36457
295,28422
296,52478
297,35394
298,88512
299,39752
300,62360
301,13047
302,31479
303,21147
304,88355
305,62080
306,26681
307,20593
308,40353
309,31412
310,27418
311,45527
312,58883
313,14331
314,53431
315,45909
316,15912
317,36198
318,43707
319,39110
320,51329
321,57082
322,81642
323,14061
324,60627
325,12746
326,61595
327,87387
328,946
329,91766
330,19158
331,22599
332,62435
333,73968
334,78756
335,64943
336,59781
337,35941
338,81710
339,89126
340,34817
341,63103
342,45458
343,4884
344,25255
345,94574
346,70384
347,16260
348,46893
349,67072
350,54528
351,84434
352,57039
353,17128
354,98420
355,1093
356,15447
357,47071
358,82417
359,39593
360,35718
361,59582
362,77090
363,14516
364,24875
365,18054
366,3599
367,46745
368,41789
369,95529
370,95443
371,826
372,66096
373,33736
374,25583
375,34096
376,58482
377,45496
378,53652
379,72985
380,10423
381,58764
382,16807
383,10859
384,26938
385,18618
386,34766
387,3937
388,59419
389,34683
390,24668
391,27045
392,7248
393,85823
394,24594
395,39358
396,36752
397,71362
398,5970
399,1779
400,23874
401,28647
402,14517
403,82248
404,13063
405,20494
406,17032
407,83007
408,98969
409,32831
410,46978
411,24738
412,79865
413,12829
414,35751
415,26502
416,2107
417,20853
418,88419
419,27513
420,13481
421,65776
422,12860
423,7058
424,69942
425,42504
426,39434
427,72244
428,95053
429,93002
430,74662
431,99750
432,74310
433,67682
434,16896
435,37406
436,77619
437,72698
438,24497
439,94162
440,42292
441,50524
442,67834
443,72888
444,16286
445,56114
446,15211
447,29474
448,56747
449,59023
450,99815
451,73778
452,2511
453,23044
454,89901
455,63293
456,90844
457,89269
458,37605
459,78711
460,68501
461,15862
462,13181
463,12121
464,55090
465,8462
466,40869
467,43178
468,52758
469,8785
470,40257
471,26346
472,60388
473,95822
474,42680
475,63183
476,42772
477,93978
478,96062
479,87664
480,25628
481,75553
482,93598
483,49637
484,35891
485,91159
486,61722
487,41793
488,83332
489,60995
490,21092
491,78879
492,84373
493,12328
494,90617
495,4403
496,61868
497,54099
498,39057
499,69721
