id,value
0,22245
1,28563
2,58356
3,58571
4,87011
5,71663
6,79157
7,66217
8,49746
9,21499
10,18091
11,16062
12,29458
13,2206
14,87730
15,83127
16,77869
17,91876
18,6180
19,72710
20,29395
21,87247
22,5715
23,95122
24,83522
25,16006
26,50005
27,55213
28,22016
29,46140
30,56560
31,21013
32,46265
33,97293
34,5453
35,55412
36,31153
37,67837
38,78021
39,17585
40,30968
41,53114
42,9941
43,66717
44,40164
45,45312
46,61917
47,29624
48,7198
49,73447
50,8221
51,25953
52,23192
53,63166
54,18401
55,79936
56,58843
57,70362
58,60691
59,86028
60,2782
61,70051
62,87026
63,37262
64,62488
65,62536
66,69013
67,69811
68,24905
69,92553
70,41841
71,24960
72,38075
73,63924
74,78776
75,80601
76,67370
77,72185
78,62820
79,58360
80,336
81,70720
82,43990
83,69586
84,22668
85,32111
86,70860
87,23685
88,64540
89,65763
90,63161
91,85688
92,21243
93,5262
94,48629
95,36403
96,85052
97,84523
98,21730
99,58168
100,86223
101,80472
102,94525
103,41943
104,30231
105,11796
106,617
107,87399
108,35609
109,48279
110,82012
111,46618
112,22173
113,3268
114,35664
115,44185
116,72955
117,53030
118,21600
119,91689
120,94822
121,51075
122,37720
123,3027
124,32540
125,82935
126,47732
127,8427
128,48963
129,37507
130,8144
131,59711
132,70056
133,54700
134,77843
135,17087
136,7613
137,45989
138,9493
139,8636
140,14831
141,74395
142,15865
143,57668
144,316
145,23486
146,76152
147,80236
148,24586
149,81184
150,97433
151,65364
152,29877
153,13475
154,74684
155,63922
156,8760
157,5568
158,99059
159,28581
160,36
161,3612
162,48653
163,66909
164,11414
165,98767
166,58552
167,92428
168,7594
169,57250
170,7694
171,84333
172,69720
173,14906
174,78926
175,95557
176,27524
177,22940
178,45590
179,81041
180,89062
181,52616
182,13094
183,53253
184,44567
185,41055
186,97133
187,10454
188,760
189,87715
190,51577
191,24657
192,9837
193,91680
194,68513
195,20877
196,93431
197,53599
198,60526
199,27024
200,25944
201,52914
202,1028
203,24667
204,34006
205,50980
206,42299
207,84892
208,89156
209,63712
210,52854
211,30631
212,19419
213,93624
214,15878
215,27060
216,42116
217,10416
218,8664
219,65063
220,24978
221,21712
222,39371
223,69272
224,15626
225,81121
226,51842
227,31789
228,40436
229,39487
230,21885
231,45486
232,63015
233,57001
234,59072
235,86633
236,9789
237,58802
238,97021
239,75623
240,15606
241,34749
242,2057
243,26677
244,15796
245,55237
246,55263
247,82688
248,12801
249,99270
250,66148
251,19714
252,75251
253,68399
254,57525
255,97159
256,85295
257,90757
258,20626
259,24290
260,36018
261,3063
262,77124
263,11517
264,94935
265,35310
266,426
267,75706
268,91850
269,12796
270,42443
271,72833
272,59751
273,33211
274,84057
275,38397
276,55998
277,72686
278,77542
279,26273
280,17649
281,24031
282,77479
283,50054
284,59632
285,72839
286,63001
287,47445
288,7311
289,72673
290,38719
291,7900
292,66090
293,89274
294,64243
295,26445
296,69800
297,45522
298,2969
299,72495
300,16966
301,13847
302,99609
303,91519
304,99387
305,70819
306,92957
307,89469
308,51063
309,49873
310,45453
311,85219
312,97122
313,2420
314,24333
315,54572
316,62206
317,5047
318,520
319,30943
320,5661
321,31062
322,40852
323,72432
324,86958
325,38348
326,56873
327,52757
328,28863
329,12295
330,39112
331,84409
332,38234
333,42528
334,49633
335,36380
336,64673
337,5201
338,67615
339,65941
340,25831
341,68848
342,82804
343,44232
344,4813
345,41056
346,9919
347,18761
348,29905
349,25707
350,53435
351,22434
352,79788
353,66075
354,86633
355,8395
356,18388
357,7776
358,21406
359,62639
360,52726
361,27363
362,36049
363,22315
364,24377
365,37315
366,97080
367,6599
368,90570
369,96241
370,58142
371,49138
372,24509
373,24283
374,44104
375,6359
376,66132
377,48060
378,31732
379,4275
380,84328
381,76896
382,19616
383,77952
384,69533
385,42665
386,39553
387,52410
388,61669
389,19276
390,99127
391,11505
392,32535
393,74629
394,61017
395,2197
396,84071
397,97819
398,58344
399,25632
400,94288
401,87426
402,17409
403,73577
404,41237
405,82938
406,9195
407,79018
408,62005
409,70647
410,79310
411,63096
412,58553
413,97810
414,12326
415,77069
416,45081
417,84439
418,70988
419,57616
420,42682
421,30770
422,13339
423,36537
424,66165
425,80270
426,31542
427,71818
428,15252
429,13000
430,75026
431,95990
432,77720
433,12194
434,17548
435,9873
436,75653
437,68141
438,2873
439,85036
440,37559
441,57727
442,56986
443,76683
444,58956
445,65482
446,86099
447,90182
448,21897
449,92505
450,89206
451,89082
452,79966
453,33358
454,1493
455,80219
456,79419
457,87830
458,50703
459,62381
460,79440
461,14395
462,52315
463,79026
464,54890
465,25282
466,91462
467,72652
468,13464
469,69255
470,39527
471,98686
472,35816
473,47502
474,31642
475,20144
476,52028
477,60509
478,87623
479,70795
480,671
481,89315
482,93365
483,44217
484,77785
485,73287
486,72318
487,38868
488,72211
489,58318
490,67374
491,65184
492,1050
493,54339
494,22364
495,99718
496,4390
497,59073
498,99320
499,53458
