id,value
0,79241
1,7126
2,47781
3,37817
4,58970
5,22186
6,69125
7,25815
8,90137
9,86531
10,84731
11,65720
12,34816
13,8042
14,47108
15,56229
16,33731
17,58517
18,97193
19,20642
20,48112
21,3987
22,81139
23,32377
24,46920
25,6965
26,54532
27,20832
28,64978
29,30209
30,39102
31,59918
32,56130
33,67795
34,47073
35,51804
36,92177
37,78598
38,16568
39,31805
40,13138
41,99709
42,7778
43,36855
44,17289
45,72923
46,94115
47,99616
48,90474
49,26074
50,45158
51,53055
52,13339
53,12844
54,38900
55,56172
56,52414
57,29605
58,59696
59,80588
60,36407
61,95913
62,35239
63,29824
64,42575
65,6472
66,41023
67,98339
68,69723
69,36701
70,53958
71,15815
72,54148
73,11476
74,68142
75,63624
76,92774
77,27187
78,95297
79,95098
80,73749
81,50940
82,59940
83,38938
84,78923
85,7557
86,65105
87,15992
88,14944
89,4950
90,48271
91,53631
92,50078
93,41547
94,69122
95,39091
96,82434
97,85589
98,70870
99,13387
100,41902
101,15482
102,35089
103,70794
104,32924
105,62803
106,6356
107,95403
108,58101
109,5127
110,97467
111,35854
112,23703
113,14543
114,98604
115,92159
116,17289
117,79528
118,4525
119,64339
120,64931
121,82818
122,42741
123,91670
124,20958
125,35941
126,32561
127,93399
128,16663
129,42306
130,30037
131,7107
132,96063
133,85032
134,17025
135,9215
136,96625
137,13160
138,73947
139,93681
140,90733
141,30449
142,35306
143,79537
144,89745
145,74645
146,64589
147,15679
148,26633
149,11940
150,957
151,52196
152,75473
153,61264
154,23902
155,51545
156,36493
157,6137
158,54109
159,19974
160,13889
161,47986
162,58763
163,49893
164,40302
165,4150
166,57856
167,77231
168,56623
169,56244
170,34325
171,74345
172,38708
173,10118
174,35364
175,18677
176,73610
177,37326
178,14842
179,83
180,27123
181,29858
182,7473
183,55681
184,11672
185,14809
186,44243
187,50011
188,59049
189,43739
190,15565
191,50502
192,25970
193,92666
194,63731
195,83407
196,12151
197,82938
198,39455
199,93839
200,50324
201,60703
202,88654
203,74965
204,35582
205,53212
206,45067
207,76092
208,97424
209,53949
210,91937
211,47119
212,82080
213,75322
214,21680
215,27709
216,4941
217,47655
218,66324
219,43525
220,53354
221,36258
222,93482
223,29037
224,68567
225,94528
226,62693
227,56613
228,12273
229,70401
230,15223
231,15042
232,27981
233,35852
234,26733
235,47080
236,40368
237,14764
238,86719
239,25300
240,96771
241,43135
242,81215
243,18227
244,44179
245,7447
246,45968
247,74655
248,52327
249,71915
250,26154
251,33028
252,38943
253,23460
254,25665
255,44913
256,26707
257,34376
258,54106
259,86815
260,63150
261,67040
262,82854
263,23001
264,64511
265,22404
266,2877
267,73481
268,2479
269,64610
270,36505
271,35931
272,38763
273,37736
274,92903
275,8082
276,26635
277,27521
278,72768
279,58011
280,40823
281,10830
282,21573
283,93733
284,67594
285,78716
286,2681
287,90656
288,85350
289,15104
290,11755
291,45690
292,92777
293,62454
294,82079
295,40203
296,96314
297,8186
298,36795
299,10499
300,51668
301,81241
302,28497
303,44130
304,65100
305,56808
306,69250
307,43122
308,99394
309,29103
310,94804
311,21049
312,96688
313,26993
314,25627
315,29910
316,25770
317,15346
318,84358
319,44887
320,84955
321,46172
322,4383
323,70322
324,43351
325,97935
326,17427
327,68619
328,83087
329,68864
330,39466
331,55287
332,12973
333,70645
334,83657
335,47974
336,60142
337,2582
338,16654
339,5088
340,10327
341,73120
342,40347
343,40479
344,59761
345,75576
346,24950
347,54668
348,62066
349,17971
350,41294
351,80240
352,2048
353,53075
354,40322
355,99242
356,4966
357,54068
358,5976
359,53862
360,94639
361,33667
362,64023
363,38109
364,46653
365,10160
366,63842
367,27881
368,43973
369,82438
370,62787
371,79557
372,31422
373,87963
374,33469
375,3106
