id,value
0,91015
1,39016
2,40177
3,13534
4,89794
5,76017
6,28423
7,81670
8,95150
9,12936
10,38132
11,34200
12,8113
13,32740
14,55558
15,89442
16,98644
17,63948
18,16877
19,67462
20,21868
21,25316
22,84844
23,57834
24,8314
25,78154
26,17009
27,79749
28,87506
29,63756
30,14967
31,266
32,34043
33,80800
34,25470
35,67970
36,83225
37,88185
38,23703
39,13943
40,49297
41,2452
42,46626
43,69721
44,93566
45,95736
46,59992
47,52770
48,31917
49,90157
50,36528
51,74023
52,41660
53,87628
54,94704
55,29150
56,26203
57,70216
58,97633
59,45503
60,22657
61,55555
62,39875
63,70016
64,92319
65,94215
66,56239
67,99896
68,16848
69,51518
70,71170
71,77521
72,34008
73,24961
74,69912
75,93759
76,85996
77,10264
78,13333
79,69759
80,20668
81,43948
82,37168
83,16300
84,81392
85,18455
86,73411
87,1910
88,44769
89,87010
90,6663
91,96190
92,17152
93,49707
94,31490
95,93208
96,80656
97,39794
98,8175
99,61276
100,87270
101,9652
102,23732
103,10108
104,35731
105,49688
106,52635
107,14058
108,29941
109,60154
110,77461
111,81057
112,10048
113,35861
114,73462
115,10848
116,67671
117,16822
118,83079
119,43253
120,5320
121,4034
122,6497
123,57475
124,76697
125,38957
126,12566
127,46779
128,49371
129,97644
130,30764
131,59450
132,64215
133,56089
134,19333
135,66510
136,27029
137,42024
138,17353
139,89462
140,56949
141,215
142,79195
143,97182
144,33496
145,63254
146,58682
147,60112
148,29569
149,37915
150,57234
151,32008
152,91191
153,88313
154,75391
155,14767
156,26476
157,21455
158,10303
159,50238
160,96104
161,58174
162,23157
163,74417
164,55459
165,3038
166,59956
167,64052
168,84647
169,10494
170,46676
171,3453
172,56762
173,81334
174,95553
175,173
176,37053
177,13519
178,53084
179,82218
180,76057
181,74432
182,92316
183,16596
184,58303
185,57868
186,2086
187,99254
188,94839
189,38352
190,54097
191,79822
192,2628
193,37817
194,35060
195,1123
196,96777
197,75271
198,15625
199,52983
200,32577
201,78735
202,90386
203,62687
204,73514
205,578
206,63999
207,70255
208,28683
209,92307
210,77288
211,65750
212,98448
213,62926
214,64184
215,97947
216,90736
217,66193
218,5440
219,98941
220,21999
221,36401
222,98296
223,7659
224,96675
225,19749
226,92605
227,16740
228,66884
229,28962
230,53412
231,11888
232,10125
233,82465
234,97571
235,20525
236,26917
237,76285
238,17702
239,37497
240,52586
241,76752
242,50659
243,49542
244,97841
245,15157
246,69623
247,37405
248,81289
249,11725
250,79053
251,94683
252,93716
253,55551
254,69953
255,65924
256,38743
257,19615
258,49230
259,72959
260,27372
261,95540
262,91437
263,68099
264,64979
265,91457
266,73752
267,25573
268,58455
269,48166
270,45790
271,58473
272,88515
273,93690
274,54683
275,27462
276,37561
277,74436
278,92841
279,89641
280,37053
281,72317
282,60900
283,21218
284,99995
285,41550
286,41582
287,36004
288,33918
289,76252
290,61564
291,13269
292,87658
293,50535
